瘤痢,瘤痢疙,老矫,扁柯(∑C),浅加(m/s),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),吝窍摸款樊(10盒困)
156,堡林,2021-04-30 0:00,12.6,3.6,83,,,10,3
156,堡林,2021-04-30 1:00,12.9,3.6,84,,,7,2
156,堡林,2021-04-30 2:00,13.3,3.2,82,,,0,0
156,堡林,2021-04-30 3:00,13.2,3.3,92,,,6,6
156,堡林,2021-04-30 4:00,13.1,2.2,94,,,7,7
156,堡林,2021-04-30 5:00,12.9,2.3,90,,,8,8
156,堡林,2021-04-30 6:00,12.8,2.3,91,0,0.06,9,9
156,堡林,2021-04-30 7:00,13,2.2,84,0,0.12,4,4
156,堡林,2021-04-30 8:00,13.4,2.4,81,0,0.25,7,7
156,堡林,2021-04-30 9:00,14.5,2.4,63,0.7,1.34,7,7
156,堡林,2021-04-30 10:00,15.7,2.7,49,1,2.62,0,0
156,堡林,2021-04-30 11:00,16.4,3.4,42,1,3.11,0,0
156,堡林,2021-04-30 12:00,17.7,1.4,40,1,3.59,0,0
156,堡林,2021-04-30 13:00,17.7,2.5,35,1,3.66,0,0
156,堡林,2021-04-30 14:00,19.2,1.8,27,1,3.63,7,0
156,堡林,2021-04-30 15:00,19.1,3.9,23,1,3.23,2,0
156,堡林,2021-04-30 16:00,17.7,1.7,26,1,2.54,7,0
156,堡林,2021-04-30 17:00,17.4,1.5,21,1,1.78,7,0
156,堡林,2021-04-30 18:00,16.3,1.1,30,0.7,0.87,5,0
156,堡林,2021-04-30 19:00,15,0.8,35,0,0.22,10,3
156,堡林,2021-04-30 20:00,14.1,0.5,50,0,0.05,10,9
156,堡林,2021-04-30 21:00,13.7,2,57,,,10,6
156,堡林,2021-04-30 22:00,11.7,1.8,81,,,10,6
156,堡林,2021-04-30 23:00,10.3,1.1,85,,,10,7
156,堡林,2021-05-01 0:00,10.2,0.1,82,,,10,5
156,堡林,2021-05-01 1:00,9.7,0,94,,,10,8
156,堡林,2021-05-01 2:00,9.4,0.3,98,,,10,8
156,堡林,2021-05-01 3:00,8.8,1.3,99,,,10,8
156,堡林,2021-05-01 4:00,8.8,0.7,99,,,10,6
156,堡林,2021-05-01 5:00,9.4,0.5,98,,,10,6
156,堡林,2021-05-01 6:00,9.2,0.3,99,0,0.06,10,7
156,堡林,2021-05-01 7:00,9.4,0.8,97,0,0.09,10,7
156,堡林,2021-05-01 8:00,9,0.7,95,0,0.15,10,7
156,堡林,2021-05-01 9:00,9.8,0.6,92,0,0.57,10,5
156,堡林,2021-05-01 10:00,10.5,1.4,85,0,0.59,9,6
156,堡林,2021-05-01 11:00,10.3,0.8,85,0,0.59,9,6
156,堡林,2021-05-01 12:00,11.3,1.5,71,0,0.87,9,9
156,堡林,2021-05-01 13:00,12.8,2.1,56,0.4,1.94,8,8
156,堡林,2021-05-01 14:00,13.2,1,55,0.4,1.7,9,9
156,堡林,2021-05-01 15:00,13.4,1,57,0.2,1.1,9,6
156,堡林,2021-05-01 16:00,12.6,2.4,56,0.1,1.06,9,8
156,堡林,2021-05-01 17:00,13.2,1.4,53,0.4,1.26,6,3
156,堡林,2021-05-01 18:00,12.6,1.7,56,0.6,0.78,6,6
156,堡林,2021-05-01 19:00,11.4,1.1,63,0.7,0.4,6,5
156,堡林,2021-05-01 20:00,10.8,0.7,68,0,0.06,4,4
156,堡林,2021-05-01 21:00,10.1,0.7,74,,,3,3
156,堡林,2021-05-01 22:00,9.8,0.5,80,,,0,0
156,堡林,2021-05-01 23:00,9.5,1.2,84,,,4,4
156,堡林,2021-05-02 0:00,9.5,0.1,82,,,4,0
156,堡林,2021-05-02 1:00,9.3,0.1,87,,,5,0
156,堡林,2021-05-02 2:00,8.9,1.5,91,,,6,3
156,堡林,2021-05-02 3:00,9.2,0.4,89,,,6,6
156,堡林,2021-05-02 4:00,9.1,0.1,88,,,2,2
156,堡林,2021-05-02 5:00,8.6,0,92,,,1,1
156,堡林,2021-05-02 6:00,8.7,0.4,92,0,0.06,5,1
156,堡林,2021-05-02 7:00,9.3,0.6,90,0.2,0.31,7,2
156,堡林,2021-05-02 8:00,10.1,0.7,80,0,0.44,8,8
156,堡林,2021-05-02 9:00,10.5,1,73,0,0.33,9,9
156,堡林,2021-05-02 10:00,10.8,1.5,72,0,0.69,8,8
156,堡林,2021-05-02 11:00,12.6,1.5,59,0.4,1.83,7,7
156,堡林,2021-05-02 12:00,13.9,1.3,53,0.4,1.71,7,7
156,堡林,2021-05-02 13:00,15.8,1.3,48,0.7,2.86,5,5
156,堡林,2021-05-02 14:00,16.7,1,42,1,3.88,4,4
156,堡林,2021-05-02 15:00,17.9,1.1,40,0.9,3.17,4,4
156,堡林,2021-05-02 16:00,16.8,0.4,42,0.8,2.03,4,4
156,堡林,2021-05-02 17:00,16.7,0.6,50,0.6,1.31,2,2
156,堡林,2021-05-02 18:00,16,1,53,1,1.17,0,0
156,堡林,2021-05-02 19:00,14.5,0.7,58,1,0.33,0,0
156,堡林,2021-05-02 20:00,12.8,0.3,66,0,0.06,0,0
156,堡林,2021-05-02 21:00,12,0.5,71,,,0,0
156,堡林,2021-05-02 22:00,11,1.3,79,,,0,0
156,堡林,2021-05-02 23:00,10.3,1.3,82,,,0,0
156,堡林,2021-05-03 0:00,10,0.4,85,,,0,0
156,堡林,2021-05-03 1:00,10,0.6,86,,,0,0
156,堡林,2021-05-03 2:00,8.9,1.1,95,,,5,0
156,堡林,2021-05-03 3:00,8.5,0.6,95,,,0,0
156,堡林,2021-05-03 4:00,8.5,0.6,95,,,0,0
156,堡林,2021-05-03 5:00,7.8,0.7,96,,,0,0
156,堡林,2021-05-03 6:00,8,0.7,97,0,0.07,0,0
156,堡林,2021-05-03 7:00,8.7,0.4,95,0.8,0.43,0,0
156,堡林,2021-05-03 8:00,10.8,0.3,84,1,1.19,0,0
156,堡林,2021-05-03 9:00,13.4,0.2,72,1,1.95,0,0
156,堡林,2021-05-03 10:00,15.6,0.3,57,1,2.63,0,0
156,堡林,2021-05-03 11:00,17.7,0.6,49,1,3.16,0,0
156,堡林,2021-05-03 12:00,20.5,1.3,41,1,3.53,0,0
156,堡林,2021-05-03 13:00,21.7,1.4,31,1,3.63,0,0
156,堡林,2021-05-03 14:00,23.1,2,29,1,3.5,0,0
156,堡林,2021-05-03 15:00,23.2,2.9,28,1,3.17,0,0
156,堡林,2021-05-03 16:00,22.7,2.3,28,1,2.59,5,0
156,堡林,2021-05-03 17:00,20.9,3.8,34,0.7,1.49,8,0
156,堡林,2021-05-03 18:00,19.5,2.8,38,0,0.67,8,0
156,堡林,2021-05-03 19:00,17.7,3.1,38,0,0.23,10,8
156,堡林,2021-05-03 20:00,16.2,2.5,55,0,0.06,9,6
156,堡林,2021-05-03 21:00,15.8,4.2,62,,,8,0
156,堡林,2021-05-03 22:00,15.6,1.5,59,,,10,9
156,堡林,2021-05-03 23:00,15.3,0.6,61,,,10,9
156,堡林,2021-05-04 0:00,15.6,1,62,,,7,0
156,堡林,2021-05-04 1:00,15.3,2.1,68,,,10,9
156,堡林,2021-05-04 2:00,15.4,1.7,77,,,10,9
156,堡林,2021-05-04 3:00,15.7,1.7,81,,,8,8
156,堡林,2021-05-04 4:00,15.3,1,76,,,10,9
156,堡林,2021-05-04 5:00,16.1,1.2,74,,,10,9
156,堡林,2021-05-04 6:00,15.9,0.6,73,0,0.06,10,9
156,堡林,2021-05-04 7:00,17,1.8,80,0,0.14,10,9
156,堡林,2021-05-04 8:00,17.8,2.2,81,0,0.37,10,9
156,堡林,2021-05-04 9:00,18.5,2.8,79,0,0.75,10,9
156,堡林,2021-05-04 10:00,19.4,3.5,74,0,1.02,10,4
156,堡林,2021-05-04 11:00,19.8,4.1,73,0,0.93,10,2
156,堡林,2021-05-04 12:00,20.6,2.8,71,0,1.56,10,4
156,堡林,2021-05-04 13:00,19.9,3,76,0,0.67,10,9
156,堡林,2021-05-04 14:00,18.9,3.4,94,0,0.61,10,9
156,堡林,2021-05-04 15:00,17.9,2.6,97,0,0.53,10,7
156,堡林,2021-05-04 16:00,18.1,2.5,97,0,0.4,10,9
156,堡林,2021-05-04 17:00,18,3,97,0,0.33,10,9
156,堡林,2021-05-04 18:00,17.4,3.4,98,0,0.15,10,8
156,堡林,2021-05-04 19:00,17.3,2.3,99,0,0.1,10,8
156,堡林,2021-05-04 20:00,17.3,1.6,99,0,0.06,10,7
156,堡林,2021-05-04 21:00,17.7,1.9,99,,,10,5
156,堡林,2021-05-04 22:00,17.6,4.2,99,,,10,7
156,堡林,2021-05-04 23:00,16.6,3.5,99,,,10,7
156,堡林,2021-05-05 0:00,15.7,2.4,99,,,10,5
156,堡林,2021-05-05 1:00,15.3,1.5,99,,,10,9
156,堡林,2021-05-05 2:00,13.8,1.7,98,,,10,7
156,堡林,2021-05-05 3:00,12.8,0.5,97,,,10,8
156,堡林,2021-05-05 4:00,12.9,1.2,97,,,6,6
156,堡林,2021-05-05 5:00,11.8,0.9,97,,,5,3
156,堡林,2021-05-05 6:00,11,0.5,97,0,0.07,4,0
156,堡林,2021-05-05 7:00,11.3,0.1,97,0.5,0.39,4,0
156,堡林,2021-05-05 8:00,12,0.5,95,0.7,0.83,4,0
156,堡林,2021-05-05 9:00,14,1,82,1,1.81,5,0
156,堡林,2021-05-05 10:00,16.6,1.5,62,1,2.63,0,0
156,堡林,2021-05-05 11:00,18.8,1.8,53,1,3.14,0,0
156,堡林,2021-05-05 12:00,19.2,1.8,43,1,3.48,0,0
156,堡林,2021-05-05 13:00,19.8,1.5,37,1,3.64,0,0
156,堡林,2021-05-05 14:00,20.1,1.6,29,1,3.55,0,0
156,堡林,2021-05-05 15:00,20,2,21,1,3.26,0,0
156,堡林,2021-05-05 16:00,19.3,2,19,1,2.73,0,0
156,堡林,2021-05-05 17:00,18.9,1.6,22,1,2.03,0,0
156,堡林,2021-05-05 18:00,17.5,1.3,19,1,1.15,4,0
156,堡林,2021-05-05 19:00,16.2,0.7,28,1,0.41,6,0
156,堡林,2021-05-05 20:00,15,0.5,31,0,0.07,6,0
156,堡林,2021-05-05 21:00,14.4,0.3,40,,,0,0
156,堡林,2021-05-05 22:00,12.6,0,48,,,0,0
156,堡林,2021-05-05 23:00,12.1,0.1,52,,,0,0
156,堡林,2021-05-06 0:00,11.2,0,58,,,0,0
156,堡林,2021-05-06 1:00,10,0,68,,,0,0
156,堡林,2021-05-06 2:00,9.8,0,72,,,0,0
156,堡林,2021-05-06 3:00,9.2,0.3,72,,,0,0
156,堡林,2021-05-06 4:00,8.1,0.3,76,,,0,0
156,堡林,2021-05-06 5:00,7.7,0.3,73,,,0,0
156,堡林,2021-05-06 6:00,7.4,0.2,79,0,0.07,0,0
156,堡林,2021-05-06 7:00,8,0,74,0.8,0.47,0,0
156,堡林,2021-05-06 8:00,11.2,0.1,60,1,1.25,2,0
156,堡林,2021-05-06 9:00,13.4,0.7,51,1,1.94,6,0
156,堡林,2021-05-06 10:00,16.5,0.2,40,1,2.46,7,0
156,堡林,2021-05-06 11:00,19.4,0.8,32,1,2.88,7,0
156,堡林,2021-05-06 12:00,21.6,2.8,25,1,3.07,8,0
156,堡林,2021-05-06 13:00,21.8,3,31,0.7,2.43,8,0
156,堡林,2021-05-06 14:00,22.9,1.8,28,1,3.03,8,0
156,堡林,2021-05-06 15:00,22.4,3.9,30,0.4,2.11,8,2
156,堡林,2021-05-06 16:00,21.1,2.6,31,0.5,1.46,9,6
156,堡林,2021-05-06 17:00,20.5,3,31,0,0.56,9,3
156,堡林,2021-05-06 18:00,19.8,2.3,34,0,0.42,9,5
156,堡林,2021-05-06 19:00,19,1.6,36,0,0.22,10,9
156,堡林,2021-05-06 20:00,18.1,1.5,34,0,0.05,9,8
156,堡林,2021-05-06 21:00,17.4,1.9,35,,,9,3
156,堡林,2021-05-06 22:00,17,1.1,33,,,10,2
156,堡林,2021-05-06 23:00,16.8,1.5,28,,,10,5
156,堡林,2021-05-07 0:00,16.9,2.3,23,,,9,6
156,堡林,2021-05-07 1:00,16.4,1.3,23,,,10,6
156,堡林,2021-05-07 2:00,16.3,1.2,25,,,10,4
156,堡林,2021-05-07 3:00,16.3,0.6,36,,,9,9
156,堡林,2021-05-07 4:00,16.2,0.8,40,,,8,8
156,堡林,2021-05-07 5:00,16.6,1.2,43,,,6,6
156,堡林,2021-05-07 6:00,16.3,1.6,51,0,0.07,7,7
156,堡林,2021-05-07 7:00,16.5,2.3,58,0,0.22,8,4
156,堡林,2021-05-07 8:00,18.1,2.1,61,0.9,1,3,0
156,堡林,2021-05-07 9:00,20.2,1.4,60,1,1.8,2,0
156,堡林,2021-05-07 10:00,21.9,4.4,60,1,2.46,7,0
156,堡林,2021-05-07 11:00,21.4,4.6,63,0.8,2.04,10,6
156,堡林,2021-05-07 12:00,19.8,4.5,71,0.1,0.46,10,8
156,堡林,2021-05-07 13:00,18.7,2.9,79,0,0.46,10,8
156,堡林,2021-05-07 14:00,17.2,2.4,85,0,0.32,10,8
156,堡林,2021-05-07 15:00,16,1.4,62,0,0.28,10,8
156,堡林,2021-05-07 16:00,18.5,2.7,26,0.9,2.12,7,2
156,堡林,2021-05-07 17:00,17.7,1.8,24,1,1.65,0,0
156,堡林,2021-05-07 18:00,16.8,1.5,25,1,1,0,0
156,堡林,2021-05-07 19:00,15.2,2.9,33,0.1,0.34,3,0
156,堡林,2021-05-07 20:00,14.2,0.7,38,0,0.07,2,0
156,堡林,2021-05-07 21:00,13.4,0.3,41,,,0,0
156,堡林,2021-05-07 22:00,13,0.6,43,,,0,0
156,堡林,2021-05-07 23:00,11.9,1,51,,,0,0
156,堡林,2021-05-08 0:00,11.6,0.6,53,,,0,0
156,堡林,2021-05-08 1:00,11.2,0.3,55,,,3,0
156,堡林,2021-05-08 2:00,10.6,0.7,60,,,4,0
156,堡林,2021-05-08 3:00,10,0,62,,,4,0
156,堡林,2021-05-08 4:00,9.5,0,70,,,2,0
156,堡林,2021-05-08 5:00,9,0,72,,,1,0
156,堡林,2021-05-08 6:00,8.4,1.2,76,0,0.07,0,0
156,堡林,2021-05-08 7:00,9.7,0.8,69,0.5,0.45,0,0
156,堡林,2021-05-08 8:00,11,0.5,67,1,1.15,0,0
156,堡林,2021-05-08 9:00,13.6,0.2,54,1,1.89,0,0
156,堡林,2021-05-08 10:00,16.3,1,44,1,2.61,3,0
156,堡林,2021-05-08 11:00,19.7,2.4,38,1,3.04,6,0
156,堡林,2021-05-08 12:00,20.9,4,36,1,3.21,6,0
156,堡林,2021-05-08 13:00,23,4.6,29,1,3.49,6,0
156,堡林,2021-05-08 14:00,23.8,3.8,25,1,3.34,7,7
156,堡林,2021-05-08 15:00,23.7,4.7,29,1,2.91,5,5
156,堡林,2021-05-08 16:00,22.8,4.9,36,0.9,2.07,7,7
156,堡林,2021-05-08 17:00,22.2,5.8,39,1,1.67,3,3
156,堡林,2021-05-08 18:00,20.6,3.8,49,0.6,0.79,3,3
156,堡林,2021-05-08 19:00,19.4,3.9,61,0,0.24,0,0
156,堡林,2021-05-08 20:00,18.7,2.2,70,0,0.07,8,8
156,堡林,2021-05-08 21:00,17.7,2.7,79,,,8,8
156,堡林,2021-05-08 22:00,16.4,1.3,79,,,3,3
156,堡林,2021-05-08 23:00,15.9,1.3,85,,,4,4
156,堡林,2021-05-09 0:00,14.4,0.7,86,,,0,0
156,堡林,2021-05-09 1:00,13.8,0.3,86,,,0,0
156,堡林,2021-05-09 2:00,12.6,0,89,,,0,0
156,堡林,2021-05-09 3:00,12.4,0.6,78,,,0,0
156,堡林,2021-05-09 4:00,12.3,0,80,,,0,0
156,堡林,2021-05-09 5:00,11.6,0,83,,,0,0
156,堡林,2021-05-09 6:00,10.6,0,90,0,0.07,0,0
156,堡林,2021-05-09 7:00,11.5,0.3,89,0.8,0.49,0,0
156,堡林,2021-05-09 8:00,13.7,0.2,76,1,1.22,0,0
156,堡林,2021-05-09 9:00,16.3,0.3,50,1,2.02,0,0
156,堡林,2021-05-09 10:00,18.6,0.7,42,1,2.65,0,0
156,堡林,2021-05-09 11:00,20.5,2,33,1,3.08,1,0
156,堡林,2021-05-09 12:00,22.2,1.6,23,1,3.38,4,0
156,堡林,2021-05-09 13:00,23.3,3.4,16,1,3.55,1,0
156,堡林,2021-05-09 14:00,23.6,2,19,1,3.43,0,0
156,堡林,2021-05-09 15:00,23.2,1.9,20,1,3.12,0,0
156,堡林,2021-05-09 16:00,23.4,1.4,18,1,2.6,0,0
156,堡林,2021-05-09 17:00,22.9,2,16,1,1.91,0,0
156,堡林,2021-05-09 18:00,21.9,1.4,19,1,1.1,0,0
156,堡林,2021-05-09 19:00,20.3,1.7,24,0.5,0.35,0,0
156,堡林,2021-05-09 20:00,18.1,1.1,32,0,0.07,5,5
156,堡林,2021-05-09 21:00,17.2,1.9,34,,,3,3
156,堡林,2021-05-09 22:00,16.3,0.9,37,,,1,1
156,堡林,2021-05-09 23:00,16.1,1.1,36,,,3,0
156,堡林,2021-05-10 0:00,16.2,0.5,36,,,6,6
156,堡林,2021-05-10 1:00,15.3,0.1,41,,,9,5
156,堡林,2021-05-10 2:00,15.6,0.6,39,,,0,0
156,堡林,2021-05-10 3:00,15.1,1.1,45,,,7,7
156,堡林,2021-05-10 4:00,15.3,0.2,45,,,6,6
156,堡林,2021-05-10 5:00,15.1,0.5,43,,,8,8
156,堡林,2021-05-10 6:00,15.3,1.4,42,0,0.06,10,8
156,堡林,2021-05-10 7:00,15.1,2.3,46,0,0.13,10,8
156,堡林,2021-05-10 8:00,16.4,1.8,37,0.1,0.46,10,8
156,堡林,2021-05-10 9:00,18,2.4,32,0,0.97,10,8
156,堡林,2021-05-10 10:00,17.3,3.5,40,0.1,1.01,10,7
156,堡林,2021-05-10 11:00,18.5,2.4,36,0,1.26,10,7
156,堡林,2021-05-10 12:00,19.7,2.2,37,0,1.43,10,8
156,堡林,2021-05-10 13:00,21,1,35,0,1.62,10,10
156,堡林,2021-05-10 14:00,20.3,2.9,39,0.1,1.24,10,8
156,堡林,2021-05-10 15:00,21.2,3.5,32,0,0.96,10,9
156,堡林,2021-05-10 16:00,20.9,3.3,33,0,0.73,10,8
156,堡林,2021-05-10 17:00,20.9,1.7,33,0,0.66,10,8
156,堡林,2021-05-10 18:00,20.3,3.1,37,0,0.54,10,8
156,堡林,2021-05-10 19:00,19.5,1.3,36,0,0.24,9,8
156,堡林,2021-05-10 20:00,19,2,38,0,0.06,8,3
156,堡林,2021-05-10 21:00,19,0.4,42,,,10,7
156,堡林,2021-05-10 22:00,18.5,0.7,45,,,2,2
156,堡林,2021-05-10 23:00,18.4,0.2,47,,,8,8
156,堡林,2021-05-11 0:00,17.6,0.8,51,,,9,9
156,堡林,2021-05-11 1:00,17.5,0,51,,,7,4
156,堡林,2021-05-11 2:00,17.4,0.6,52,,,10,3
156,堡林,2021-05-11 3:00,16.8,0.7,54,,,10,8
156,堡林,2021-05-11 4:00,16.9,1.2,56,,,10,7
156,堡林,2021-05-11 5:00,16.5,1.1,57,,,10,3
156,堡林,2021-05-11 6:00,16,1.5,62,0,0.07,10,5
156,堡林,2021-05-11 7:00,16.9,2.5,59,0,0.27,10,2
156,堡林,2021-05-11 8:00,18,1.4,56,0,0.51,10,5
156,堡林,2021-05-11 9:00,19.6,1.1,55,0.1,0.96,9,9
156,堡林,2021-05-11 10:00,20.6,0.5,53,0.1,1.35,9,9
156,堡林,2021-05-11 11:00,22.1,1,57,0.1,1.67,10,4
156,堡林,2021-05-11 12:00,22.8,1.7,54,0,1.96,9,0
156,堡林,2021-05-11 13:00,23.2,1.5,53,0,1.73,9,0
156,堡林,2021-05-11 14:00,22.8,1.7,54,0,1.52,9,0
156,堡林,2021-05-11 15:00,22.5,1.9,54,0.2,1.5,9,0
156,堡林,2021-05-11 16:00,21.8,2.2,56,0,0.9,9,0
156,堡林,2021-05-11 17:00,20.9,1.9,55,0,0.69,9,0
156,堡林,2021-05-11 18:00,20.7,1.9,56,0,0.43,9,0
156,堡林,2021-05-11 19:00,19.7,2.6,57,0,0.23,10,2
156,堡林,2021-05-11 20:00,19.3,2.6,55,0,0.06,10,6
156,堡林,2021-05-11 21:00,18.9,3.3,56,,,9,0
156,堡林,2021-05-11 22:00,18.7,2.3,54,,,10,9
156,堡林,2021-05-11 23:00,18.2,2.5,56,,,10,8
156,堡林,2021-05-12 0:00,17.8,2.8,55,,,9,3
156,堡林,2021-05-12 1:00,17.9,1.1,51,,,10,1
156,堡林,2021-05-12 2:00,17.5,1,49,,,10,1
156,堡林,2021-05-12 3:00,17.2,1.6,49,,,8,8
156,堡林,2021-05-12 4:00,15.8,1.9,50,,,3,0
156,堡林,2021-05-12 5:00,15.3,1.6,49,,,6,0
156,堡林,2021-05-12 6:00,15.7,2.5,46,0,0.07,5,0
156,堡林,2021-05-12 7:00,16.4,1.1,46,0.8,0.46,0,0
156,堡林,2021-05-12 8:00,17.4,2.2,45,0.4,0.71,8,8
156,堡林,2021-05-12 9:00,19.8,2.1,44,0.3,1.11,8,8
156,堡林,2021-05-12 10:00,22.9,2.1,41,0.9,2.38,0,0
156,堡林,2021-05-12 11:00,25.4,3,41,1,3.09,0,0
156,堡林,2021-05-12 12:00,26.7,2.1,42,1,3.41,2,0
156,堡林,2021-05-12 13:00,27.6,1.6,40,1,3.49,0,0
156,堡林,2021-05-12 14:00,28.2,1.4,40,1,3.25,3,0
156,堡林,2021-05-12 15:00,28.4,0.4,39,0.2,1.66,7,4
156,堡林,2021-05-12 16:00,26.9,1.6,47,0.1,0.92,6,3
156,堡林,2021-05-12 17:00,27.1,2,46,0.7,1.4,6,2
156,堡林,2021-05-12 18:00,26.5,2.7,46,1,1.01,2,0
156,堡林,2021-05-12 19:00,24.4,2.2,52,0.3,0.28,6,0
156,堡林,2021-05-12 20:00,23.5,1.5,54,0,0.07,5,5
156,堡林,2021-05-12 21:00,22.8,1.8,56,,,7,7
156,堡林,2021-05-12 22:00,21.2,2.9,65,,,3,3
156,堡林,2021-05-12 23:00,20.5,1.6,66,,,2,2
156,堡林,2021-05-13 0:00,20.1,1.1,66,,,0,0
156,堡林,2021-05-13 1:00,19.1,0.7,73,,,0,0
156,堡林,2021-05-13 2:00,18.6,0,79,,,0,0
156,堡林,2021-05-13 3:00,17.9,0.2,77,,,0,0
156,堡林,2021-05-13 4:00,17.3,0.7,84,,,0,0
156,堡林,2021-05-13 5:00,17.3,0.4,85,,,0,0
156,堡林,2021-05-13 6:00,16.6,0.3,88,0,0.08,0,0
156,堡林,2021-05-13 7:00,17.5,0,84,0.8,0.47,2,0
156,堡林,2021-05-13 8:00,19.3,0.2,76,1,1.15,2,0
156,堡林,2021-05-13 9:00,21.4,0.6,65,1,1.91,0,0
156,堡林,2021-05-13 10:00,23.1,0.7,56,1,2.55,0,0
156,堡林,2021-05-13 11:00,24.8,0.6,51,1,3.07,2,0
156,堡林,2021-05-13 12:00,26.5,0.9,50,1,3.39,4,0
156,堡林,2021-05-13 13:00,28.4,2.2,46,1,3.46,3,0
156,堡林,2021-05-13 14:00,27.9,1.3,43,1,3.31,5,2
156,堡林,2021-05-13 15:00,29.7,0.8,42,0.9,2.77,6,4
156,堡林,2021-05-13 16:00,28.7,4.1,44,0.5,1.6,5,3
156,堡林,2021-05-13 17:00,28.1,1.9,43,1,1.9,3,3
156,堡林,2021-05-13 18:00,26.9,2.2,47,1,1.03,4,0
156,堡林,2021-05-13 19:00,24.1,2.9,53,0.5,0.32,3,0
156,堡林,2021-05-13 20:00,22.7,3.6,56,0,0.08,4,0
156,堡林,2021-05-13 21:00,21.7,2.8,58,,,2,0
156,堡林,2021-05-13 22:00,20.8,2.3,64,,,5,0
156,堡林,2021-05-13 23:00,20.3,1.7,69,,,5,0
156,堡林,2021-05-14 0:00,19.4,1.3,75,,,6,0
156,堡林,2021-05-14 1:00,18.9,0.9,78,,,7,0
156,堡林,2021-05-14 2:00,18.7,0.2,78,,,7,0
156,堡林,2021-05-14 3:00,18.4,0,82,,,8,0
156,堡林,2021-05-14 4:00,18.1,0.5,85,,,7,0
156,堡林,2021-05-14 5:00,17.7,0.1,87,,,7,0
156,堡林,2021-05-14 6:00,18.3,0,86,0,0.09,8,0
156,堡林,2021-05-14 7:00,18.8,0,86,0,0.44,7,0
156,堡林,2021-05-14 8:00,20.4,0.7,80,1,1.08,5,0
156,堡林,2021-05-14 9:00,22.3,0.2,74,1,1.71,7,0
156,堡林,2021-05-14 10:00,23.9,0.6,65,1,2.1,7,0
156,堡林,2021-05-14 11:00,25.4,1.6,57,1,2.81,6,2
156,堡林,2021-05-14 12:00,27.8,1.3,51,1,2.76,7,2
156,堡林,2021-05-14 13:00,28.3,1.8,49,0.2,2.29,8,0
156,堡林,2021-05-14 14:00,27.8,2.1,48,0.1,2.19,9,1
156,堡林,2021-05-14 15:00,27.2,4.7,46,0.2,1.84,9,1
156,堡林,2021-05-14 16:00,26.6,3.7,50,0.1,1.5,9,3
156,堡林,2021-05-14 17:00,26.1,2.3,52,0.4,1.14,9,3
156,堡林,2021-05-14 18:00,25.2,2.6,55,0,0.52,9,0
156,堡林,2021-05-14 19:00,23.9,3.1,59,0,0.32,9,8
156,堡林,2021-05-14 20:00,22.9,0.6,64,0,0.06,10,10
156,堡林,2021-05-14 21:00,22.8,1,65,,,10,10
156,堡林,2021-05-14 22:00,22.8,1.2,66,,,10,9
156,堡林,2021-05-14 23:00,22.3,2.5,72,,,10,1
156,堡林,2021-05-15 0:00,22.3,2.3,75,,,10,4
156,堡林,2021-05-15 1:00,22.1,1.3,78,,,10,1
156,堡林,2021-05-15 2:00,21.6,2.9,81,,,10,6
156,堡林,2021-05-15 3:00,21.7,1.3,81,,,10,5
156,堡林,2021-05-15 4:00,20.1,1,96,,,10,4
156,堡林,2021-05-15 5:00,19.7,0.3,99,,,10,4
156,堡林,2021-05-15 6:00,19.5,0.1,99,0,0.06,10,9
156,堡林,2021-05-15 7:00,19.3,0.7,99,0,0.1,10,8
156,堡林,2021-05-15 8:00,19.5,0.6,99,0,0.14,10,7
156,堡林,2021-05-15 9:00,19.7,0.9,99,0,0.16,10,8
156,堡林,2021-05-15 10:00,20.3,0.6,99,0,0.44,10,8
156,堡林,2021-05-15 11:00,21.8,0.1,99,0,1.31,10,8
156,堡林,2021-05-15 12:00,22.7,0.8,97,0,1.06,10,8
156,堡林,2021-05-15 13:00,21.4,1.3,99,0,0.36,10,8
156,堡林,2021-05-15 14:00,22,1.8,99,0,0.71,10,8
156,堡林,2021-05-15 15:00,21.8,1.6,99,0,0.35,10,8
156,堡林,2021-05-15 16:00,22.6,0.8,99,0,0.37,10,8
156,堡林,2021-05-15 17:00,22.6,0.9,99,0,0.55,10,8
156,堡林,2021-05-15 18:00,22.8,1,98,0,0.44,10,6
156,堡林,2021-05-15 19:00,22.9,2,98,0,0.16,8,8
156,堡林,2021-05-15 20:00,23.1,0.6,98,0,0.06,7,7
156,堡林,2021-05-15 21:00,22.9,1.9,97,,,10,7
156,堡林,2021-05-15 22:00,22.8,1.5,98,,,10,10
156,堡林,2021-05-15 23:00,22.6,1.3,98,,,10,10
156,堡林,2021-05-16 0:00,21.9,5,99,,,10,7
156,堡林,2021-05-16 1:00,21.4,0.9,99,,,10,6
156,堡林,2021-05-16 2:00,21.5,0.7,99,,,10,7
156,堡林,2021-05-16 3:00,21.3,0.4,99,,,10,6
156,堡林,2021-05-16 4:00,20.8,1.2,99,,,10,6
156,堡林,2021-05-16 5:00,20.8,2.3,99,,,10,7
156,堡林,2021-05-16 6:00,20.8,1.5,99,0,0.07,10,6
156,堡林,2021-05-16 7:00,21.1,3.3,99,0,0.12,10,7
156,堡林,2021-05-16 8:00,22.4,0.1,99,0.1,0.47,9,9
